Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-05-22,andhrapradesh,Bitter Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-22,andhrapradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-22,andhrapradesh,Butter Beans,51,59 - 65,61 - 84,1kg,N/A
2024-05-22,andhrapradesh,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-05-22,andhrapradesh,Cabbage,32,37 - 41,38 - 53,1kg,N/A
2024-05-22,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-22,andhrapradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-22,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-05-22,andhrapradesh,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-05-22,andhrapradesh,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-05-22,andhrapradesh,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-05-22,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-22,andhrapradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-05-22,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-22,andhrapradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-05-22,andhrapradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-22,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-22,andhrapradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-05-22,andhrapradesh,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-05-22,andhrapradesh,Elephant Yam,35,40 - 44,42 - 58,1kg,N/A
2024-05-22,andhrapradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-22,andhrapradesh,French Beans,185,213 - 235,222 - 305,1kg,N/A
2024-05-22,andhrapradesh,Garlic,257,296 - 326,308 - 424,1kg,N/A
2024-05-22,andhrapradesh,Ginger,136,156 - 173,163 - 224,1kg,N/A
2024-05-22,andhrapradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-05-22,andhrapradesh,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-05-22,andhrapradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-05-22,andhrapradesh,Lemon (Lime),91,105 - 116,109 - 150,1kg,N/A
2024-05-22,andhrapradesh,Mango Raw,27,31 - 34,32 - 45,1kg,N/A
2024-05-22,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-22,andhrapradesh,Mushroom,72,83 - 91,86 - 119,1kg,N/A
2024-05-22,andhrapradesh,Mustard Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-22,andhrapradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-22,andhrapradesh,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-05-22,andhrapradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-05-22,andhrapradesh,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-22,andhrapradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-05-22,andhrapradesh,Snake Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-05-22,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-22,andhrapradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-05-22,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-05-23,andhrapradesh,Onion Big,24,28 - 30,29 - 40,1kg,N/A
2024-05-23,andhrapradesh,Onion Small,37,43 - 47,44 - 61,1kg,N/A
2024-05-23,andhrapradesh,Tomato,25,29 - 32,30 - 41,1kg,N/A
2024-05-23,andhrapradesh,Green Chilli,60,69 - 76,72 - 99,1kg,N/A
2024-05-23,andhrapradesh,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-05-23,andhrapradesh,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-05-23,andhrapradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-05-23,andhrapradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-23,andhrapradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-05-23,andhrapradesh,Ash gourd,19,22 - 24,23 - 31,1kg,N/A
2024-05-23,andhrapradesh,Baby Corn,64,74 - 81,77 - 106,1kg,N/A
2024-05-23,andhrapradesh,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-05-23,andhrapradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-05-23,andhrapradesh,Bitter Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-23,andhrapradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-23,andhrapradesh,Butter Beans,51,59 - 65,61 - 84,1kg,N/A
2024-05-23,andhrapradesh,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-05-23,andhrapradesh,Cabbage,32,37 - 41,38 - 53,1kg,N/A
2024-05-23,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-23,andhrapradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-23,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-05-23,andhrapradesh,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-05-23,andhrapradesh,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-05-23,andhrapradesh,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-05-23,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-23,andhrapradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-05-23,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-23,andhrapradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-05-23,andhrapradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-23,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-23,andhrapradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-05-23,andhrapradesh,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-05-23,andhrapradesh,Elephant Yam,35,40 - 44,42 - 58,1kg,N/A
2024-05-23,andhrapradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-23,andhrapradesh,French Beans,185,213 - 235,222 - 305,1kg,N/A
2024-05-23,andhrapradesh,Garlic,257,296 - 326,308 - 424,1kg,N/A
2024-05-23,andhrapradesh,Ginger,136,156 - 173,163 - 224,1kg,N/A
2024-05-23,andhrapradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-05-23,andhrapradesh,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-05-23,andhrapradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-05-23,andhrapradesh,Lemon (Lime),91,105 - 116,109 - 150,1kg,N/A
2024-05-23,andhrapradesh,Mango Raw,27,31 - 34,32 - 45,1kg,N/A
2024-05-23,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-23,andhrapradesh,Mushroom,72,83 - 91,86 - 119,1kg,N/A
2024-05-23,andhrapradesh,Mustard Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-23,andhrapradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-23,andhrapradesh,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-05-23,andhrapradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-05-23,andhrapradesh,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-23,andhrapradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-05-23,andhrapradesh,Snake Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-05-23,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-23,andhrapradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-05-23,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-05-24,andhrapradesh,Onion Big,24,28 - 30,29 - 40,1kg,N/A
2024-05-24,andhrapradesh,Onion Small,36,41 - 46,43 - 59,1kg,N/A
2024-05-24,andhrapradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-24,andhrapradesh,Green Chilli,69,79 - 88,83 - 114,1kg,N/A
2024-05-24,andhrapradesh,Beetroot,37,43 - 47,44 - 61,1kg,N/A
2024-05-24,andhrapradesh,Potato,32,37 - 41,38 - 53,1kg,N/A
2024-05-24,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-05-24,andhrapradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-24,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-24,andhrapradesh,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-05-24,andhrapradesh,Baby Corn,62,71 - 79,74 - 102,1kg,N/A
2024-05-24,andhrapradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-05-24,andhrapradesh,Capsicum,48,55 - 61,58 - 79,1kg,N/A
2024-05-24,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-24,andhrapradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-24,andhrapradesh,Butter Beans,51,59 - 65,61 - 84,1kg,N/A
2024-05-24,andhrapradesh,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-05-24,andhrapradesh,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-05-24,andhrapradesh,Carrot,43,49 - 55,52 - 71,1kg,N/A
2024-05-24,andhrapradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-24,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-05-24,andhrapradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-05-24,andhrapradesh,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-05-24,andhrapradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-05-24,andhrapradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-05-24,andhrapradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-05-24,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-24,andhrapradesh,Curry Leaves,27,31 - 34,32 - 45,1kg,N/A
2024-05-24,andhrapradesh,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-24,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-24,andhrapradesh,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-05-24,andhrapradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-05-24,andhrapradesh,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-05-24,andhrapradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-24,andhrapradesh,French Beans,179,206 - 227,215 - 295,1kg,N/A
2024-05-24,andhrapradesh,Garlic,275,316 - 349,330 - 454,1kg,N/A
2024-05-24,andhrapradesh,Ginger,121,139 - 154,145 - 200,1kg,N/A
2024-05-24,andhrapradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-05-24,andhrapradesh,Green Peas,44,51 - 56,53 - 73,1kg,N/A
2024-05-24,andhrapradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-24,andhrapradesh,Lemon (Lime),90,104 - 114,108 - 149,1kg,N/A
2024-05-24,andhrapradesh,Mango Raw,30,35 - 38,36 - 50,1kg,N/A
2024-05-24,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-24,andhrapradesh,Mushroom,92,106 - 117,110 - 152,1kg,N/A
2024-05-24,andhrapradesh,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-24,andhrapradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-05-24,andhrapradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-05-24,andhrapradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-05-24,andhrapradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-05-24,andhrapradesh,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,N/A
2024-05-24,andhrapradesh,Snake Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-24,andhrapradesh,Sorrel Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-24,andhrapradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-05-24,andhrapradesh,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-05-25,andhrapradesh,Onion Big,24,28 - 30,29 - 40,1kg,N/A
2024-05-25,andhrapradesh,Onion Small,36,41 - 46,43 - 59,1kg,N/A
2024-05-25,andhrapradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-25,andhrapradesh,Green Chilli,69,79 - 88,83 - 114,1kg,N/A
2024-05-25,andhrapradesh,Beetroot,37,43 - 47,44 - 61,1kg,N/A
2024-05-25,andhrapradesh,Potato,32,37 - 41,38 - 53,1kg,N/A
2024-05-25,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-05-25,andhrapradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-25,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-25,andhrapradesh,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-05-25,andhrapradesh,Baby Corn,62,71 - 79,74 - 102,1kg,N/A
2024-05-25,andhrapradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-05-25,andhrapradesh,Capsicum,48,55 - 61,58 - 79,1kg,N/A
2024-05-25,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-25,andhrapradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-25,andhrapradesh,Butter Beans,51,59 - 65,61 - 84,1kg,N/A
2024-05-25,andhrapradesh,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-05-25,andhrapradesh,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-05-25,andhrapradesh,Carrot,43,49 - 55,52 - 71,1kg,N/A
2024-05-25,andhrapradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-25,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-05-25,andhrapradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-05-25,andhrapradesh,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-05-25,andhrapradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-05-25,andhrapradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-05-25,andhrapradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-05-25,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-25,andhrapradesh,Curry Leaves,27,31 - 34,32 - 45,1kg,N/A
2024-05-25,andhrapradesh,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-25,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-25,andhrapradesh,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-05-25,andhrapradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-05-25,andhrapradesh,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-05-25,andhrapradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-25,andhrapradesh,French Beans,179,206 - 227,215 - 295,1kg,N/A
2024-05-25,andhrapradesh,Garlic,275,316 - 349,330 - 454,1kg,N/A
2024-05-25,andhrapradesh,Ginger,121,139 - 154,145 - 200,1kg,N/A
2024-05-25,andhrapradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-05-25,andhrapradesh,Green Peas,44,51 - 56,53 - 73,1kg,N/A
2024-05-25,andhrapradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-25,andhrapradesh,Lemon (Lime),90,104 - 114,108 - 149,1kg,N/A
2024-05-25,andhrapradesh,Mango Raw,30,35 - 38,36 - 50,1kg,N/A
2024-05-25,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-25,andhrapradesh,Mushroom,92,106 - 117,110 - 152,1kg,N/A
2024-05-25,andhrapradesh,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-25,andhrapradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-05-25,andhrapradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-05-25,andhrapradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-05-25,andhrapradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-05-25,andhrapradesh,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,N/A
2024-05-25,andhrapradesh,Snake Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-25,andhrapradesh,Sorrel Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-25,andhrapradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-05-25,andhrapradesh,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-05-26,andhrapradesh,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-05-26,andhrapradesh,Onion Small,35,40 - 44,42 - 58,1kg,N/A
2024-05-26,andhrapradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-26,andhrapradesh,Green Chilli,66,76 - 84,79 - 109,1kg,N/A
2024-05-26,andhrapradesh,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-05-26,andhrapradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-05-26,andhrapradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-05-26,andhrapradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-26,andhrapradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-05-26,andhrapradesh,Ash gourd,17,20 - 22,20 - 28,1kg,N/A
2024-05-26,andhrapradesh,Baby Corn,51,59 - 65,61 - 84,1kg,N/A
2024-05-26,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-26,andhrapradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-05-26,andhrapradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-26,andhrapradesh,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-05-26,andhrapradesh,Butter Beans,53,61 - 67,64 - 87,1kg,N/A
2024-05-26,andhrapradesh,Broad Beans,67,77 - 85,80 - 111,1kg,N/A
2024-05-26,andhrapradesh,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-05-26,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-26,andhrapradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-05-26,andhrapradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-05-26,andhrapradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-05-26,andhrapradesh,Colocasia Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-26,andhrapradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-05-26,andhrapradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-05-26,andhrapradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-05-26,andhrapradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-26,andhrapradesh,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-05-26,andhrapradesh,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-26,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-26,andhrapradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-05-26,andhrapradesh,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-05-26,andhrapradesh,Elephant Yam,35,40 - 44,42 - 58,1kg,N/A
2024-05-26,andhrapradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-26,andhrapradesh,French Beans,181,208 - 230,217 - 299,1kg,N/A
2024-05-26,andhrapradesh,Garlic,259,298 - 329,311 - 427,1kg,N/A
2024-05-26,andhrapradesh,Ginger,125,144 - 159,150 - 206,1kg,N/A
2024-05-26,andhrapradesh,Onion Green,39,45 - 50,47 - 64,1kg,N/A
2024-05-26,andhrapradesh,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-05-26,andhrapradesh,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-05-26,andhrapradesh,Lemon (Lime),106,122 - 135,127 - 175,1kg,N/A
2024-05-26,andhrapradesh,Mango Raw,26,30 - 33,31 - 43,1kg,N/A
2024-05-26,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-26,andhrapradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-05-26,andhrapradesh,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-05-26,andhrapradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-05-26,andhrapradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-26,andhrapradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-05-26,andhrapradesh,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-26,andhrapradesh,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-05-26,andhrapradesh,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-05-26,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-26,andhrapradesh,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-05-26,andhrapradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-05-27,andhrapradesh,Onion Big,33,38 - 42,40 - 54,1kg,N/A
2024-05-27,andhrapradesh,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-05-27,andhrapradesh,Tomato,23,26 - 29,28 - 38,1kg,N/A
2024-05-27,andhrapradesh,Green Chilli,68,78 - 86,82 - 112,1kg,N/A
2024-05-27,andhrapradesh,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-05-27,andhrapradesh,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-05-27,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-05-27,andhrapradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-27,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-27,andhrapradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-27,andhrapradesh,Baby Corn,48,55 - 61,58 - 79,1kg,N/A
2024-05-27,andhrapradesh,Banana Flower,17,20 - 22,20 - 28,1kg,N/A
2024-05-27,andhrapradesh,Capsicum,46,53 - 58,55 - 76,1kg,N/A
2024-05-27,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-27,andhrapradesh,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-27,andhrapradesh,Butter Beans,48,55 - 61,58 - 79,1kg,N/A
2024-05-27,andhrapradesh,Broad Beans,62,71 - 79,74 - 102,1kg,N/A
2024-05-27,andhrapradesh,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-05-27,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-27,andhrapradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-05-27,andhrapradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-05-27,andhrapradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-05-27,andhrapradesh,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-27,andhrapradesh,Colocasia,30,35 - 38,36 - 50,1kg,N/A
2024-05-27,andhrapradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-05-27,andhrapradesh,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-05-27,andhrapradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-27,andhrapradesh,Curry Leaves,27,31 - 34,32 - 45,1kg,N/A
2024-05-27,andhrapradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-27,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-27,andhrapradesh,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-05-27,andhrapradesh,Brinjal (Big),34,39 - 43,41 - 56,1kg,N/A
2024-05-27,andhrapradesh,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-05-27,andhrapradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-27,andhrapradesh,French Beans,167,192 - 212,200 - 276,1kg,N/A
2024-05-27,andhrapradesh,Garlic,271,312 - 344,325 - 447,1kg,N/A
2024-05-27,andhrapradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-05-27,andhrapradesh,Onion Green,41,47 - 52,49 - 68,1kg,N/A
2024-05-27,andhrapradesh,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-05-27,andhrapradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-05-27,andhrapradesh,Lemon (Lime),107,123 - 136,128 - 177,1kg,N/A
2024-05-27,andhrapradesh,Mango Raw,28,32 - 36,34 - 46,1kg,N/A
2024-05-27,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-27,andhrapradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-05-27,andhrapradesh,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-05-27,andhrapradesh,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-05-27,andhrapradesh,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-05-27,andhrapradesh,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-05-27,andhrapradesh,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-27,andhrapradesh,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-05-27,andhrapradesh,Snake Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-27,andhrapradesh,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-05-27,andhrapradesh,Spinach,14,16 - 18,17 - 23,1kg,N/A
2024-05-27,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-05-28,andhrapradesh,Onion Big,33,38 - 42,40 - 54,1kg,N/A
2024-05-28,andhrapradesh,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-05-28,andhrapradesh,Tomato,23,26 - 29,28 - 38,1kg,N/A
2024-05-28,andhrapradesh,Green Chilli,68,78 - 86,82 - 112,1kg,N/A
